DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,ARRIVAL STATUS,previous_flight_status
05/11/2017,Thursday,OO 5773,ORD,1125,1233,0,0
05/11/2018,Friday,B6 656,MCO,1214,1376,0,0
05/11/2018,Friday,B6 116,JFK,454,524,1,0
05/11/2018,Friday,9E 4003,JFK,575,656,2,1
05/11/2018,Friday,B6 2516,JFK,990,1079,2,2
05/11/2018,Friday,9E 4074,JFK,1029,1119,1,2
05/11/2018,Friday,9E 4081,JFK,1290,1378,0,1
05/11/2018,Friday,YX 3741,ORD,465,577,0,0
05/11/2018,Friday,YX 3694,ORD,634,746,0,0
05/11/2018,Friday,OO 5532,ORD,902,1019,0,0
05/11/2018,Friday,OO 5271,ORD,1155,1271,2,0
05/11/2019,Saturday,B6 656,MCO,-160,1,0,0
05/11/2019,Saturday,9E 5306,JFK,581,656,0,0
05/11/2019,Saturday,B6 116,JFK,629,708,0,0
05/11/2019,Saturday,9E 5157,JFK,1019,1103,0,0
05/11/2019,Saturday,B6 2516,JFK,1020,1117,0,0
05/11/2019,Saturday,9E 5367,JFK,1325,1413,0,0
05/11/2019,Saturday,YX 3534,ORD,500,607,0,0
05/11/2019,Saturday,AA 1822,ORD,540,644,0,0
05/11/2019,Saturday,OO 5983,ORD,900,1014,2,0
05/11/2019,Saturday,OO 2961,ORD,960,1067,1,2
05/11/2019,Saturday,UA 607,ORD,1160,1271,0,1
05/11/2019,Saturday,AA 1488,ORD,1195,1302,2,0
05/11/2022,Wednesday,B6 656,MCO,711,876,2,0
05/11/2022,Wednesday,9E 5446,JFK,763,844,0,0
05/11/2022,Wednesday,9E 4730,JFK,910,985,0,0
05/11/2022,Wednesday,9E 4953,JFK,1230,1316,0,0
05/11/2022,Wednesday,B6 2516,JFK,1305,1387,0,0
05/11/2022,Wednesday,YX 3602,ORD,697,806,0,0
05/11/2022,Wednesday,OO 5235,ORD,904,1017,1,0
05/11/2022,Wednesday,UA 2051,ORD,1140,1251,1,1
05/11/2022,Wednesday,YX 4798,ORD,1285,1395,0,1
05/11/2023,Thursday,B6 656,MCO,975,1142,1,0
05/11/2023,Thursday,9E 5340,JFK,-90,4,0,0
05/11/2023,Thursday,9E 5350,JFK,599,686,0,0
05/11/2023,Thursday,YX 5859,JFK,809,903,0,0
05/11/2023,Thursday,B6 116,JFK,810,882,1,0
05/11/2023,Thursday,B6 2516,JFK,1319,1399,0,1
05/11/2023,Thursday,YX 4262,ORD,873,988,0,0
05/11/2023,Thursday,OO 5441,ORD,902,1017,2,0
05/11/2023,Thursday,UA 538,ORD,1158,1269,1,2
05/11/2023,Thursday,YX 4345,ORD,1213,1324,1,1
05/12/2006,Friday,B6 68,JFK,575,650,0,0
05/12/2006,Friday,B6 72,JFK,925,995,1,0
05/12/2006,Friday,B6 22,JFK,1370,1435,1,1
05/12/2006,Friday,OO 5848,ORD,600,707,2,0
05/12/2006,Friday,OO 6898,ORD,1135,1244,1,2
05/12/2007,Saturday,B6 660,MCO,770,929,2,0
05/12/2007,Saturday,B6 22,JFK,-65,6,2,0
05/12/2007,Saturday,B6 68,JFK,565,651,2,2
05/12/2007,Saturday,B6 1032,JFK,720,800,1,2
05/12/2007,Saturday,B6 72,JFK,925,1000,2,1
05/12/2007,Saturday,OO 5538,ORD,606,713,0,0
05/12/2007,Saturday,OO 6418,ORD,880,987,0,0
05/12/2007,Saturday,OO 5516,ORD,1030,1147,0,0
05/12/2007,Saturday,OO 5444,ORD,1330,1431,0,0
05/12/2009,Tuesday,B6 660,MCO,775,935,0,0
05/12/2009,Tuesday,B6 656,JFK,479,561,0,0
05/12/2009,Tuesday,B6 42,JFK,622,694,0,0
05/12/2009,Tuesday,B6 12,JFK,912,995,0,0
05/12/2009,Tuesday,B6 22,JFK,1355,1433,1,0
05/12/2009,Tuesday,OO 6752,ORD,461,566,2,0
05/12/2009,Tuesday,OO 6557,ORD,1230,1336,0,2
05/12/2010,Wednesday,B6 660,MCO,790,950,2,0
05/12/2010,Wednesday,B6 22,JFK,-80,1,1,0
05/12/2010,Wednesday,B6 42,JFK,599,684,1,1
05/12/2010,Wednesday,B6 656,JFK,734,813,0,1
05/12/2010,Wednesday,B6 12,JFK,1030,1131,1,0
05/12/2011,Thursday,B6 664,MCO,765,923,2,0
05/12/2011,Thursday,B6 660,MCO,1040,1199,1,2
05/12/2011,Thursday,B6 22,JFK,-75,1,0,0
05/12/2011,Thursday,B6 42,JFK,620,690,0,0
05/12/2011,Thursday,B6 658,JFK,780,855,0,0
05/12/2011,Thursday,B6 12,JFK,1019,1114,0,0
05/12/2011,Thursday,OO 6243,ORD,592,696,2,0
05/12/2012,Saturday,B6 664,MCO,751,915,0,0
05/12/2012,Saturday,B6 660,MCO,1205,1365,2,0
05/12/2012,Saturday,B6 42,JFK,565,639,0,0
05/12/2012,Saturday,B6 658,JFK,708,776,0,0
05/12/2012,Saturday,B6 24,JFK,1019,1107,0,0
05/12/2012,Saturday,B6 22,JFK,1366,1439,0,0
05/12/2013,Sunday,B6 664,MCO,735,898,0,0
05/12/2013,Sunday,B6 42,JFK,570,642,0,0
05/12/2013,Sunday,B6 658,JFK,765,834,0,0
05/12/2013,Sunday,B6 24,JFK,1020,1107,0,0
05/12/2013,Sunday,B6 22,JFK,1365,1437,1,0
05/12/2013,Sunday,OO 6456,ORD,895,1000,0,0
05/12/2014,Monday,B6 1056,MCO,740,902,0,0
05/12/2014,Monday,B6 656,MCO,1139,1300,0,0
05/12/2014,Monday,B6 116,JFK,560,631,1,0
05/12/2014,Monday,B6 316,JFK,780,847,0,1
05/12/2014,Monday,B6 1516,JFK,1055,1144,2,0
05/12/2014,Monday,B6 1816,JFK,1368,1438,2,2
05/12/2015,Tuesday,B6 656,MCO,1135,1296,0,0
05/12/2015,Tuesday,B6 116,JFK,562,640,1,0
05/12/2015,Tuesday,B6 1516,JFK,1020,1115,2,1
05/12/2015,Tuesday,B6 1816,JFK,1363,1439,2,2
05/12/2016,Thursday,B6 656,MCO,1195,1358,0,0
05/12/2016,Thursday,B6 1816,JFK,-65,9,2,0
05/12/2016,Thursday,B6 116,JFK,528,610,0,2
05/12/2016,Thursday,B6 2516,JFK,1010,1098,0,0
05/12/2016,Thursday,OO 5945,ORD,700,807,2,0
05/12/2016,Thursday,OO 3000,ORD,764,866,2,2
05/12/2017,Friday,B6 656,MCO,1260,1422,2,0
05/12/2017,Friday,B6 1816,JFK,-45,25,1,0
05/12/2017,Friday,B6 116,JFK,515,601,0,1
05/12/2017,Friday,B6 2516,JFK,1010,1101,1,0
05/12/2017,Friday,OO 5986,ORD,470,580,0,0
05/12/2017,Friday,OO 5463,ORD,695,805,0,0
05/12/2017,Friday,OO 5773,ORD,1125,1233,2,0
05/12/2018,Saturday,B6 656,MCO,1214,1376,0,0
05/12/2018,Saturday,B6 116,JFK,454,524,0,0
05/12/2018,Saturday,9E 4003,JFK,575,651,0,0
05/12/2018,Saturday,B6 2516,JFK,990,1079,0,0
05/12/2018,Saturday,9E 4074,JFK,1030,1118,0,0
05/12/2018,Saturday,9E 4081,JFK,1290,1371,1,0
05/12/2018,Saturday,OO 5905,ORD,465,577,0,0
05/12/2018,Saturday,YX 3694,ORD,634,746,1,0
05/12/2018,Saturday,OO 5532,ORD,902,1019,1,1
05/12/2018,Saturday,OO 5271,ORD,1155,1271,1,1
05/12/2019,Sunday,B6 656,MCO,-160,1,0,0
05/12/2019,Sunday,9E 5306,JFK,581,658,2,0
05/12/2019,Sunday,B6 116,JFK,635,714,0,2
05/12/2019,Sunday,9E 5157,JFK,1019,1109,0,0
05/12/2019,Sunday,B6 2516,JFK,1020,1117,0,0
05/12/2019,Sunday,9E 5367,JFK,1325,1416,2,0
05/12/2019,Sunday,YX 3534,ORD,500,607,0,0
05/12/2019,Sunday,OO 3142,ORD,770,876,0,0
05/12/2019,Sunday,OO 5983,ORD,900,1014,0,0
05/12/2019,Sunday,OO 2961,ORD,960,1067,1,0
05/12/2019,Sunday,UA 607,ORD,1160,1271,0,1
05/12/2019,Sunday,AA 1488,ORD,1195,1302,1,0
05/12/2022,Thursday,B6 656,MCO,711,876,1,0
05/12/2022,Thursday,9E 5446,JFK,763,844,0,0
05/12/2022,Thursday,9E 4730,JFK,910,985,0,0
05/12/2022,Thursday,9E 4953,JFK,1230,1316,0,0
05/12/2022,Thursday,B6 2516,JFK,1305,1387,1,0
05/12/2022,Thursday,YX 3602,ORD,697,806,1,0
05/12/2022,Thursday,OO 5235,ORD,904,1017,1,1
05/12/2022,Thursday,UA 2051,ORD,1140,1251,2,1
05/12/2022,Thursday,YX 4798,ORD,1285,1395,0,2
05/12/2023,Friday,B6 656,MCO,975,1142,2,0
05/12/2023,Friday,9E 5340,JFK,-90,4,0,0
05/12/2023,Friday,9E 5350,JFK,599,686,0,0
05/12/2023,Friday,YX 5859,JFK,809,903,0,0
05/12/2023,Friday,B6 116,JFK,810,882,1,0
05/12/2023,Friday,B6 2516,JFK,1319,1399,1,1
05/12/2023,Friday,YX 4262,ORD,873,988,2,0
05/12/2023,Friday,OO 5441,ORD,902,1017,1,2
05/12/2023,Friday,UA 538,ORD,1158,1269,1,1
05/12/2023,Friday,YX 4345,ORD,1213,1324,0,1
05/13/2006,Saturday,B6 68,JFK,575,650,2,0
05/13/2006,Saturday,B6 72,JFK,925,995,2,2
05/13/2006,Saturday,B6 22,JFK,1370,1435,1,2
05/13/2006,Saturday,OO 5848,ORD,600,707,0,0
05/13/2006,Saturday,OO 6898,ORD,1135,1244,1,0
05/13/2007,Sunday,B6 660,MCO,770,929,1,0
05/13/2007,Sunday,B6 22,JFK,-65,6,1,0
05/13/2007,Sunday,B6 68,JFK,565,651,0,1
05/13/2007,Sunday,B6 1032,JFK,720,800,1,0
05/13/2007,Sunday,B6 72,JFK,925,1000,2,1
05/13/2007,Sunday,OO 5538,ORD,606,713,0,0
05/13/2007,Sunday,OO 5516,ORD,1030,1146,0,0
05/13/2007,Sunday,OO 5444,ORD,1330,1434,2,0
05/13/2009,Wednesday,B6 660,MCO,775,935,0,0
05/13/2009,Wednesday,B6 656,JFK,479,561,0,0
05/13/2009,Wednesday,B6 42,JFK,622,694,0,0
05/13/2009,Wednesday,B6 12,JFK,912,995,1,0
05/13/2009,Wednesday,B6 22,JFK,1355,1433,2,1
05/13/2009,Wednesday,OO 6752,ORD,461,566,1,0
05/13/2009,Wednesday,OO 6557,ORD,1155,1261,1,1
05/13/2010,Thursday,B6 660,MCO,790,950,2,0
05/13/2010,Thursday,B6 22,JFK,-80,1,1,0
05/13/2010,Thursday,B6 42,JFK,599,684,0,1
05/13/2010,Thursday,B6 656,JFK,734,813,2,0
05/13/2010,Thursday,B6 12,JFK,1030,1131,1,2
05/13/2011,Friday,B6 664,MCO,765,923,2,0
05/13/2011,Friday,B6 660,MCO,1040,1199,0,2
05/13/2011,Friday,B6 22,JFK,-75,1,0,0
05/13/2011,Friday,B6 42,JFK,620,690,0,0
05/13/2011,Friday,B6 658,JFK,780,855,0,0
05/13/2011,Friday,B6 12,JFK,1019,1114,0,0
05/13/2011,Friday,OO 6243,ORD,592,696,0,0
05/13/2012,Sunday,B6 664,MCO,751,915,0,0
05/13/2012,Sunday,B6 660,MCO,1205,1365,0,0
05/13/2012,Sunday,B6 42,JFK,565,639,0,0
05/13/2012,Sunday,B6 658,JFK,708,776,0,0
05/13/2012,Sunday,B6 24,JFK,1019,1107,0,0
05/13/2012,Sunday,B6 22,JFK,1366,1439,1,0
05/13/2013,Monday,B6 664,MCO,735,898,0,0
05/13/2013,Monday,B6 42,JFK,570,642,0,0
05/13/2013,Monday,B6 658,JFK,765,834,1,0
05/13/2013,Monday,B6 24,JFK,1020,1107,1,1
05/13/2013,Monday,B6 22,JFK,1365,1437,0,1
05/13/2013,Monday,OO 6520,ORD,486,590,2,0
05/13/2014,Tuesday,B6 1056,MCO,740,902,0,0
05/13/2014,Tuesday,B6 656,MCO,1139,1300,0,0
05/13/2014,Tuesday,B6 116,JFK,560,631,0,0
05/13/2014,Tuesday,B6 316,JFK,780,847,0,0
05/13/2014,Tuesday,B6 1516,JFK,1055,1144,1,0
05/13/2014,Tuesday,B6 1816,JFK,1368,1438,1,1
05/13/2015,Wednesday,B6 656,MCO,1135,1296,1,0
05/13/2015,Wednesday,B6 116,JFK,562,640,2,0
05/13/2015,Wednesday,B6 1516,JFK,1020,1115,0,2
05/13/2015,Wednesday,B6 1816,JFK,1363,1439,1,0
05/13/2016,Friday,B6 656,MCO,1195,1358,2,0
05/13/2016,Friday,B6 1816,JFK,-65,9,1,0
05/13/2016,Friday,B6 116,JFK,528,610,0,1
05/13/2016,Friday,B6 2516,JFK,1010,1098,1,0
05/13/2016,Friday,OO 5945,ORD,700,807,0,0
05/13/2016,Friday,OO 3000,ORD,764,866,1,0
05/13/2017,Saturday,B6 656,MCO,1260,1422,1,0
05/13/2017,Saturday,B6 1816,JFK,-45,25,1,0
05/13/2017,Saturday,B6 116,JFK,515,601,0,1
05/13/2017,Saturday,B6 2516,JFK,1010,1101,2,0
05/13/2017,Saturday,OO 5986,ORD,480,590,0,0
05/13/2017,Saturday,OO 5773,ORD,1125,1233,2,0
05/13/2018,Sunday,B6 656,MCO,1214,1376,1,0
05/13/2018,Sunday,B6 116,JFK,454,524,0,0
05/13/2018,Sunday,9E 4003,JFK,575,656,0,0
05/13/2018,Sunday,B6 2516,JFK,990,1079,0,0
05/13/2018,Sunday,9E 4074,JFK,1029,1119,0,0
05/13/2018,Sunday,9E 4081,JFK,1290,1378,1,0
05/13/2018,Sunday,YX 3741,ORD,465,577,0,0
05/13/2018,Sunday,YX 3694,ORD,634,746,0,0
05/13/2018,Sunday,OO 5532,ORD,902,1019,0,0
05/13/2018,Sunday,OO 5271,ORD,1155,1271,2,0
05/13/2019,Monday,B6 656,MCO,-160,1,1,0
05/13/2019,Monday,9E 5306,JFK,581,658,0,0
05/13/2019,Monday,B6 116,JFK,635,714,0,0
05/13/2019,Monday,9E 5157,JFK,1019,1109,2,0
05/13/2019,Monday,B6 2516,JFK,1020,1117,1,2
05/13/2019,Monday,9E 5367,JFK,1325,1416,0,1
05/13/2019,Monday,YX 3534,ORD,500,607,1,0
05/13/2019,Monday,OO 5983,ORD,900,1014,0,1
05/13/2019,Monday,OO 2961,ORD,960,1067,1,0
05/13/2019,Monday,UA 607,ORD,1160,1271,0,1
05/13/2019,Monday,AA 1488,ORD,1195,1302,0,0
05/13/2022,Friday,B6 656,MCO,711,876,1,0
05/13/2022,Friday,9E 5446,JFK,763,844,0,0
05/13/2022,Friday,9E 4730,JFK,910,985,2,0
05/13/2022,Friday,9E 4953,JFK,1230,1316,1,2
05/13/2022,Friday,B6 2516,JFK,1305,1387,1,1
05/13/2022,Friday,YX 3602,ORD,697,806,2,0
05/13/2022,Friday,OO 5235,ORD,904,1017,2,2
05/13/2022,Friday,UA 2051,ORD,1140,1251,0,2
05/13/2022,Friday,YX 4798,ORD,1285,1395,1,0
05/13/2023,Saturday,WN 3718,MCO,770,930,2,0
05/13/2023,Saturday,B6 656,MCO,975,1142,0,2
05/13/2023,Saturday,9E 5340,JFK,-90,4,2,0
05/13/2023,Saturday,9E 5350,JFK,599,686,1,2
05/13/2023,Saturday,B6 116,JFK,810,882,2,1
05/13/2023,Saturday,9E 4896,JFK,871,965,0,2
05/13/2023,Saturday,B6 2516,JFK,1319,1399,2,0
05/13/2023,Saturday,OO 5441,ORD,902,1017,2,0
05/13/2023,Saturday,YX 4262,ORD,1065,1177,2,2
05/13/2023,Saturday,UA 538,ORD,1158,1269,1,2
05/14/2006,Sunday,B6 68,JFK,575,650,0,0
05/14/2006,Sunday,B6 72,JFK,925,995,0,0
05/14/2006,Sunday,B6 22,JFK,1370,1435,2,0
05/14/2006,Sunday,OO 5848,ORD,600,707,2,0
05/14/2006,Sunday,OO 6898,ORD,1135,1244,0,2
05/14/2007,Monday,B6 660,MCO,770,929,1,0
05/14/2007,Monday,B6 22,JFK,-65,6,0,0
05/14/2007,Monday,B6 68,JFK,565,651,2,0
05/14/2007,Monday,B6 1032,JFK,720,800,0,2
05/14/2007,Monday,B6 72,JFK,925,1000,2,0
05/14/2007,Monday,OO 5538,ORD,606,713,2,0
05/14/2007,Monday,OO 5516,ORD,1030,1146,2,2
05/14/2007,Monday,OO 5444,ORD,1330,1434,1,2
05/14/2009,Thursday,B6 660,MCO,775,935,1,0
05/14/2009,Thursday,B6 656,JFK,479,561,1,0
05/14/2009,Thursday,B6 42,JFK,622,694,0,1
05/14/2009,Thursday,B6 12,JFK,912,995,1,0
05/14/2009,Thursday,B6 72,JFK,1235,1333,1,1
05/14/2009,Thursday,B6 22,JFK,1355,1433,1,1
05/14/2009,Thursday,OO 6752,ORD,461,566,2,0
05/14/2009,Thursday,OO 6557,ORD,1155,1261,0,2
05/14/2010,Friday,B6 660,MCO,790,950,0,0
05/14/2010,Friday,B6 22,JFK,-80,1,1,0
05/14/2010,Friday,B6 42,JFK,599,684,0,1
05/14/2010,Friday,B6 656,JFK,734,813,0,0
05/14/2010,Friday,B6 12,JFK,1030,1131,1,0
05/14/2011,Saturday,B6 664,MCO,765,923,0,0
05/14/2011,Saturday,B6 660,MCO,1040,1199,1,0
05/14/2011,Saturday,B6 22,JFK,-75,1,2,0
05/14/2011,Saturday,B6 42,JFK,620,690,2,2
05/14/2011,Saturday,B6 12,JFK,1019,1114,0,2
05/14/2012,Monday,B6 664,MCO,751,915,0,0
05/14/2012,Monday,B6 660,MCO,1205,1365,0,0
05/14/2012,Monday,B6 42,JFK,565,639,0,0
05/14/2012,Monday,B6 658,JFK,708,776,2,0
05/14/2012,Monday,B6 24,JFK,1019,1107,0,2
05/14/2012,Monday,B6 22,JFK,1366,1439,0,0
05/14/2013,Tuesday,B6 664,MCO,735,898,2,0
05/14/2013,Tuesday,B6 42,JFK,570,642,0,0
05/14/2013,Tuesday,B6 658,JFK,765,834,0,0
05/14/2013,Tuesday,B6 24,JFK,1020,1107,0,0
05/14/2013,Tuesday,B6 22,JFK,1365,1437,0,0
05/14/2013,Tuesday,OO 6520,ORD,486,590,0,0
05/14/2014,Wednesday,B6 1056,MCO,740,902,2,0
05/14/2014,Wednesday,B6 656,MCO,1139,1300,0,2
05/14/2014,Wednesday,B6 116,JFK,560,631,0,0
05/14/2014,Wednesday,B6 316,JFK,780,847,0,0
05/14/2014,Wednesday,B6 1516,JFK,1055,1144,0,0
05/14/2014,Wednesday,B6 1816,JFK,1368,1438,0,0
05/14/2015,Thursday,B6 656,MCO,1135,1296,0,0
05/14/2015,Thursday,B6 116,JFK,562,640,1,0
05/14/2015,Thursday,B6 1516,JFK,1020,1115,0,1
05/14/2015,Thursday,B6 1816,JFK,1363,1439,1,0
05/14/2016,Saturday,B6 656,MCO,1195,1358,0,0
05/14/2016,Saturday,B6 1816,JFK,-65,9,2,0
05/14/2016,Saturday,B6 116,JFK,540,618,0,2
05/14/2016,Saturday,B6 2516,JFK,1010,1098,0,0
05/14/2016,Saturday,OO 5894,ORD,478,588,0,0
05/14/2016,Saturday,OO 3000,ORD,764,866,2,0
05/14/2016,Saturday,OO 5441,ORD,1118,1230,0,2
05/14/2017,Sunday,B6 656,MCO,1260,1422,2,0
05/14/2017,Sunday,B6 1816,JFK,-45,25,1,0
05/14/2017,Sunday,B6 116,JFK,515,601,0,1
05/14/2017,Sunday,B6 2516,JFK,1010,1101,2,0
05/14/2017,Sunday,OO 5463,ORD,695,805,0,0
05/14/2017,Sunday,OO 5208,ORD,900,1010,0,0
05/14/2017,Sunday,OO 5876,ORD,1310,1418,0,0
05/14/2018,Monday,B6 656,MCO,1214,1376,0,0
05/14/2018,Monday,B6 116,JFK,454,524,2,0
05/14/2018,Monday,9E 4003,JFK,575,656,0,2
05/14/2018,Monday,B6 2516,JFK,990,1079,1,0
05/14/2018,Monday,9E 4074,JFK,1029,1119,0,1
05/14/2018,Monday,9E 4081,JFK,1290,1378,2,0
05/14/2018,Monday,YX 3741,ORD,465,577,1,0
05/14/2018,Monday,YX 3694,ORD,634,746,2,1
05/14/2018,Monday,OO 5532,ORD,902,1019,1,2
05/14/2018,Monday,OO 5271,ORD,1155,1271,1,1
05/14/2019,Tuesday,B6 656,MCO,-160,1,1,0
05/14/2019,Tuesday,9E 5306,JFK,581,658,0,0
05/14/2019,Tuesday,B6 116,JFK,635,714,0,0
05/14/2019,Tuesday,9E 5157,JFK,1019,1109,0,0
05/14/2019,Tuesday,B6 2516,JFK,1020,1117,0,0
05/14/2019,Tuesday,9E 5367,JFK,1325,1416,0,0
05/14/2019,Tuesday,YX 3534,ORD,500,607,1,0
05/14/2019,Tuesday,OO 5983,ORD,900,1014,1,1
05/14/2019,Tuesday,OO 2961,ORD,960,1067,2,1
05/14/2019,Tuesday,UA 607,ORD,1160,1271,0,2
05/14/2019,Tuesday,AA 1488,ORD,1195,1302,0,0
05/14/2022,Saturday,WN 3884,MCO,625,790,0,0
05/14/2022,Saturday,B6 656,MCO,711,876,0,0
05/14/2022,Saturday,9E 4736,JFK,763,844,2,0
05/14/2022,Saturday,9E 4730,JFK,910,985,1,2
05/14/2022,Saturday,9E 4953,JFK,1230,1316,0,1
05/14/2022,Saturday,B6 2516,JFK,1305,1387,2,0
05/14/2022,Saturday,YX 3602,ORD,697,806,2,0
05/14/2022,Saturday,YX 4573,ORD,865,977,2,2
05/14/2022,Saturday,OO 5235,ORD,895,1008,1,2
05/14/2022,Saturday,UA 2051,ORD,1140,1251,1,1
05/14/2022,Saturday,YX 4798,ORD,1285,1395,1,1
05/14/2023,Sunday,B6 656,MCO,975,1142,1,0
05/14/2023,Sunday,9E 5340,JFK,-90,4,0,0
05/14/2023,Sunday,9E 5350,JFK,599,686,0,0
05/14/2023,Sunday,YX 5859,JFK,809,903,0,0
05/14/2023,Sunday,B6 116,JFK,810,882,2,0
05/14/2023,Sunday,B6 2516,JFK,1319,1399,0,2
05/14/2023,Sunday,YX 4262,ORD,873,988,2,0
05/14/2023,Sunday,OO 5441,ORD,902,1017,0,2
05/14/2023,Sunday,UA 538,ORD,1158,1269,1,0
05/14/2023,Sunday,YX 4345,ORD,1213,1324,2,1
05/15/2006,Monday,B6 68,JFK,575,650,0,0
05/15/2006,Monday,B6 72,JFK,925,995,0,0
05/15/2006,Monday,B6 22,JFK,1370,1435,0,0
05/15/2006,Monday,OO 5848,ORD,600,707,1,0
05/15/2006,Monday,OO 6898,ORD,1135,1244,2,1
05/15/2007,Tuesday,B6 660,MCO,770,929,0,0
05/15/2007,Tuesday,B6 22,JFK,-65,6,1,0
05/15/2007,Tuesday,B6 68,JFK,565,651,0,1
05/15/2007,Tuesday,B6 1032,JFK,720,800,0,0
05/15/2007,Tuesday,B6 72,JFK,925,1000,1,0
05/15/2007,Tuesday,OO 5538,ORD,606,713,0,0
05/15/2007,Tuesday,OO 5516,ORD,1030,1146,2,0
05/15/2007,Tuesday,OO 5444,ORD,1330,1434,1,2
05/15/2009,Friday,B6 660,MCO,775,935,0,0
05/15/2009,Friday,B6 656,JFK,479,561,0,0
05/15/2009,Friday,B6 42,JFK,622,694,0,0
05/15/2009,Friday,B6 12,JFK,912,995,1,0
05/15/2009,Friday,B6 72,JFK,1235,1333,0,1
05/15/2009,Friday,B6 22,JFK,1355,1433,0,0
05/15/2009,Friday,OO 6752,ORD,461,566,0,0
05/15/2009,Friday,OO 6557,ORD,1155,1261,1,0
05/15/2010,Saturday,B6 660,MCO,790,950,0,0
05/15/2010,Saturday,B6 22,JFK,-80,1,2,0
05/15/2010,Saturday,B6 42,JFK,599,684,0,2
05/15/2010,Saturday,B6 12,JFK,1030,1131,1,0
05/15/2011,Sunday,B6 664,MCO,765,923,0,0
05/15/2011,Sunday,B6 660,MCO,1040,1199,2,0
05/15/2011,Sunday,B6 22,JFK,-75,1,1,0
05/15/2011,Sunday,B6 42,JFK,620,690,2,1
05/15/2011,Sunday,B6 658,JFK,780,855,0,2
05/15/2011,Sunday,B6 12,JFK,1019,1114,1,0
05/15/2012,Tuesday,B6 664,MCO,751,915,0,0
05/15/2012,Tuesday,B6 660,MCO,1205,1365,1,0
05/15/2012,Tuesday,B6 42,JFK,565,639,0,0
05/15/2012,Tuesday,B6 658,JFK,708,776,2,0
05/15/2012,Tuesday,B6 24,JFK,1019,1107,1,2
05/15/2012,Tuesday,B6 22,JFK,1366,1439,2,1
05/15/2013,Wednesday,B6 664,MCO,735,898,0,0
05/15/2013,Wednesday,B6 42,JFK,570,642,0,0
05/15/2013,Wednesday,B6 658,JFK,765,834,2,0
05/15/2013,Wednesday,B6 24,JFK,1020,1107,1,2
05/15/2013,Wednesday,B6 22,JFK,1365,1437,0,1
05/15/2013,Wednesday,OO 6520,ORD,486,590,0,0
05/15/2013,Wednesday,OO 6456,ORD,891,996,0,0
05/15/2014,Thursday,B6 1056,MCO,740,902,1,0
05/15/2014,Thursday,B6 656,MCO,1139,1300,1,1
05/15/2014,Thursday,B6 116,JFK,560,631,1,0
05/15/2014,Thursday,B6 316,JFK,780,847,1,1
05/15/2014,Thursday,B6 1516,JFK,1055,1144,1,1
05/15/2014,Thursday,B6 1816,JFK,1368,1438,1,1
05/15/2015,Friday,B6 656,MCO,1135,1296,0,0
05/15/2015,Friday,B6 116,JFK,562,640,0,0
05/15/2015,Friday,B6 1516,JFK,1020,1115,0,0
05/15/2015,Friday,B6 1816,JFK,1363,1439,1,0
05/15/2016,Sunday,B6 656,MCO,1195,1358,0,0
05/15/2016,Sunday,B6 1816,JFK,-65,9,2,0
05/15/2016,Sunday,B6 116,JFK,540,618,0,2
05/15/2016,Sunday,B6 2516,JFK,1010,1098,2,0
05/15/2016,Sunday,OO 3000,ORD,764,866,2,0
05/15/2017,Monday,B6 656,MCO,1260,1422,1,0
05/15/2017,Monday,B6 1816,JFK,-45,25,1,0
05/15/2017,Monday,B6 116,JFK,515,601,0,1
05/15/2017,Monday,B6 2516,JFK,1010,1101,0,0
05/15/2017,Monday,OO 5986,ORD,470,580,2,0
05/15/2017,Monday,OO 5463,ORD,695,805,2,2
05/15/2017,Monday,OO 5773,ORD,1125,1233,0,2
05/15/2018,Tuesday,B6 656,MCO,1214,1376,1,0
05/15/2018,Tuesday,B6 116,JFK,454,524,1,0
05/15/2018,Tuesday,9E 4003,JFK,575,656,1,1
05/15/2018,Tuesday,B6 2516,JFK,990,1079,1,1
05/15/2018,Tuesday,9E 4074,JFK,1029,1119,2,1
05/15/2018,Tuesday,9E 4081,JFK,1290,1378,1,2
05/15/2018,Tuesday,YX 3741,ORD,465,577,0,0
05/15/2018,Tuesday,OO 5180,ORD,634,746,1,0
05/15/2018,Tuesday,OO 5532,ORD,902,1019,0,1
05/15/2018,Tuesday,OO 5271,ORD,1155,1271,1,0
05/15/2019,Wednesday,B6 656,MCO,-160,1,0,0
05/15/2019,Wednesday,9E 5306,JFK,581,658,0,0
05/15/2019,Wednesday,B6 116,JFK,635,714,0,0
05/15/2019,Wednesday,9E 5157,JFK,1019,1109,0,0
05/15/2019,Wednesday,B6 2516,JFK,1020,1117,0,0
05/15/2019,Wednesday,9E 5367,JFK,1325,1416,0,0
05/15/2019,Wednesday,YX 3534,ORD,500,607,2,0
05/15/2019,Wednesday,OO 5983,ORD,900,1014,2,2
05/15/2019,Wednesday,OO 2961,ORD,960,1067,0,2
05/15/2019,Wednesday,UA 607,ORD,1160,1271,0,0
05/15/2019,Wednesday,AA 1488,ORD,1195,1302,0,0
05/15/2022,Sunday,B6 656,MCO,711,876,0,0
05/15/2022,Sunday,9E 5446,JFK,763,844,0,0
05/15/2022,Sunday,9E 4730,JFK,910,985,1,0
05/15/2022,Sunday,9E 4953,JFK,1230,1316,1,1
05/15/2022,Sunday,B6 2516,JFK,1305,1387,1,1
