DATE,DAY,FLIGHT NUMBER,ORIGIN,DEPARTURE TIME,ARRIVAL TIME,CARRIER DELAY,WEATHER DELAY,AIRPORT YEARLY ON-TIME DEP PERCENTAGE,AIRLINE YEARLY ON-TIME ARR PERCENTAGE,ARRIVAL STATUS
04/21/2019,Sunday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,2
04/21/2019,Sunday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,0
04/21/2022,Thursday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,0
04/21/2022,Thursday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
04/21/2022,Thursday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
04/21/2023,Friday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
04/21/2023,Friday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,1
04/21/2023,Friday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
04/22/2018,Sunday,9E 4017,JFK,575,660,0.0,0.0,78.77,79.3,2
04/22/2018,Sunday,9E 4074,JFK,1030,1116,0.0,0.0,78.77,79.3,0
04/22/2018,Sunday,9E 4081,JFK,1290,1379,0.0,0.0,78.77,79.3,0
04/22/2019,Monday,9E 3401,JFK,580,658,0.0,0.0,79.79,80.93,2
04/22/2019,Monday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,0
04/22/2019,Monday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,0
04/22/2022,Friday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,2
04/22/2022,Friday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
04/22/2022,Friday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
04/22/2023,Saturday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
04/22/2023,Saturday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,2
04/22/2023,Saturday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
04/23/2018,Monday,9E 4017,JFK,575,660,0.0,0.0,78.77,79.3,0
04/23/2018,Monday,9E 4074,JFK,1030,1116,0.0,0.0,78.77,79.3,0
04/23/2018,Monday,9E 4081,JFK,1290,1379,0.0,0.0,78.77,79.3,2
04/23/2019,Tuesday,9E 3401,JFK,580,658,0.0,0.0,79.79,80.93,2
04/23/2019,Tuesday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,0
04/23/2019,Tuesday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,0
04/23/2022,Saturday,9E 4724,JFK,770,849,0.0,0.0,71.63,80.53,0
04/23/2022,Saturday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,2
04/23/2022,Saturday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
04/23/2023,Sunday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
04/23/2023,Sunday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,1
04/23/2023,Sunday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
04/24/2018,Tuesday,9E 4017,JFK,575,660,0.0,0.0,78.77,79.3,0
04/24/2018,Tuesday,9E 4074,JFK,1030,1116,0.0,0.0,78.77,79.3,0
04/24/2018,Tuesday,9E 4081,JFK,1290,1379,0.0,0.0,78.77,79.3,0
04/24/2019,Wednesday,9E 3401,JFK,580,658,0.0,0.0,79.79,80.93,0
04/24/2019,Wednesday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,0
04/24/2019,Wednesday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,0
04/24/2022,Sunday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,1
04/24/2022,Sunday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
04/24/2022,Sunday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
04/24/2023,Monday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,2
04/24/2023,Monday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,1
04/24/2023,Monday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
04/25/2018,Wednesday,9E 4017,JFK,575,660,0.0,0.0,78.77,79.3,1
04/25/2018,Wednesday,9E 4074,JFK,1030,1116,0.0,0.0,78.77,79.3,2
04/25/2018,Wednesday,9E 4081,JFK,1290,1379,0.0,0.0,78.77,79.3,2
04/25/2019,Thursday,9E 3401,JFK,580,658,0.0,0.0,79.79,80.93,0
04/25/2019,Thursday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,0
04/25/2019,Thursday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,1
04/25/2022,Monday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,0
04/25/2022,Monday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
04/25/2022,Monday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
04/25/2023,Tuesday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
04/25/2023,Tuesday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,1
04/25/2023,Tuesday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
04/26/2018,Thursday,9E 4017,JFK,575,660,0.0,0.0,78.77,79.3,0
04/26/2018,Thursday,9E 4074,JFK,1030,1116,0.0,0.0,78.77,79.3,0
04/26/2018,Thursday,9E 4081,JFK,1290,1379,0.0,0.0,78.77,79.3,0
04/26/2019,Friday,9E 3401,JFK,580,658,0.0,0.0,79.79,80.93,1
04/26/2019,Friday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,2
04/26/2019,Friday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,2
04/26/2022,Tuesday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,2
04/26/2022,Tuesday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
04/26/2022,Tuesday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
04/26/2023,Wednesday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,2
04/26/2023,Wednesday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,0
04/26/2023,Wednesday,9E 5350,JFK,595,675,16.0,0.0,75.19,84.11,1
04/27/2018,Friday,9E 4017,JFK,575,660,0.0,0.0,78.77,79.3,0
04/27/2018,Friday,9E 4074,JFK,1030,1116,0.0,0.0,78.77,79.3,1
04/27/2018,Friday,9E 4081,JFK,1290,1379,0.0,0.0,78.77,79.3,1
04/27/2019,Saturday,9E 3401,JFK,580,656,0.0,0.0,79.79,80.93,1
04/27/2019,Saturday,9E 3404,JFK,1019,1101,2.0,0.0,79.79,80.93,1
04/27/2019,Saturday,9E 3421,JFK,1320,1408,0.0,0.0,79.79,80.93,2
04/27/2022,Wednesday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,1
04/27/2022,Wednesday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,2
04/27/2022,Wednesday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
04/27/2023,Thursday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
04/27/2023,Thursday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,0
04/27/2023,Thursday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,2
04/28/2018,Saturday,9E 4017,JFK,575,657,14.0,0.0,78.77,79.3,1
04/28/2018,Saturday,9E 4074,JFK,1030,1116,0.0,0.0,78.77,79.3,2
04/28/2018,Saturday,9E 4081,JFK,1290,1369,51.0,0.0,78.77,79.3,1
04/28/2019,Sunday,9E 3401,JFK,580,658,0.0,0.0,79.79,80.93,0
04/28/2019,Sunday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,0
04/28/2019,Sunday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,0
04/28/2022,Thursday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,0
04/28/2022,Thursday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,2
04/28/2022,Thursday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
04/28/2023,Friday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
04/28/2023,Friday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,2
04/28/2023,Friday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
04/29/2018,Sunday,9E 4017,JFK,575,660,0.0,0.0,78.77,79.3,0
04/29/2018,Sunday,9E 4074,JFK,1030,1116,0.0,0.0,78.77,79.3,2
04/29/2018,Sunday,9E 4081,JFK,1290,1379,0.0,0.0,78.77,79.3,0
04/29/2019,Monday,9E 3401,JFK,580,658,0.0,0.0,79.79,80.93,0
04/29/2019,Monday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,0
04/29/2019,Monday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,0
04/29/2022,Friday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,0
04/29/2022,Friday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,1
04/29/2022,Friday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
04/29/2023,Saturday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
04/29/2023,Saturday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,2
04/29/2023,Saturday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,1
04/30/2018,Monday,9E 4017,JFK,575,660,0.0,0.0,78.77,79.3,0
04/30/2018,Monday,9E 4074,JFK,1030,1116,8.0,0.0,78.77,79.3,1
04/30/2018,Monday,9E 4081,JFK,1290,1379,0.0,0.0,78.77,79.3,0
04/30/2019,Tuesday,9E 3401,JFK,580,658,0.0,0.0,79.79,80.93,0
04/30/2019,Tuesday,9E 3404,JFK,1019,1103,0.0,0.0,79.79,80.93,0
04/30/2019,Tuesday,9E 3421,JFK,1320,1410,0.0,0.0,79.79,80.93,0
04/30/2022,Saturday,9E 4724,JFK,770,849,0.0,0.0,71.63,80.53,0
04/30/2022,Saturday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,2
04/30/2022,Saturday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
04/30/2023,Sunday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
04/30/2023,Sunday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,1
04/30/2023,Sunday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
05/01/2018,Tuesday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/01/2018,Tuesday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,1
05/01/2018,Tuesday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/01/2019,Wednesday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,0
05/01/2019,Wednesday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/01/2019,Wednesday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,2
05/01/2022,Sunday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,0
05/01/2022,Sunday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/01/2022,Sunday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
05/01/2023,Monday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,1
05/01/2023,Monday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,0
05/01/2023,Monday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
05/02/2018,Wednesday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,2
05/02/2018,Wednesday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,0
05/02/2018,Wednesday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/02/2019,Thursday,9E 5157,JFK,1019,1109,121.0,0.0,79.79,80.93,1
05/02/2019,Thursday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/02/2019,Thursday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,1
05/02/2022,Monday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,2
05/02/2022,Monday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/02/2022,Monday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
05/02/2023,Tuesday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,2
05/02/2023,Tuesday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,0
05/02/2023,Tuesday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
05/03/2018,Thursday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,1
05/03/2018,Thursday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,0
05/03/2018,Thursday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,2
05/03/2019,Friday,9E 5157,JFK,1019,1109,13.0,0.0,79.79,80.93,1
05/03/2019,Friday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/03/2019,Friday,9E 5367,JFK,1325,1416,9.0,0.0,79.79,80.93,1
05/03/2022,Tuesday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,0
05/03/2022,Tuesday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/03/2022,Tuesday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
05/03/2023,Wednesday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
05/03/2023,Wednesday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,2
05/03/2023,Wednesday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
05/04/2018,Friday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/04/2018,Friday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,2
05/04/2018,Friday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/04/2019,Saturday,9E 5157,JFK,1019,1103,0.0,0.0,79.79,80.93,0
05/04/2019,Saturday,9E 5306,JFK,581,656,0.0,0.0,79.79,80.93,0
05/04/2019,Saturday,9E 5367,JFK,1325,1413,0.0,0.0,79.79,80.93,0
05/04/2022,Wednesday,9E 4730,JFK,900,980,0.0,0.0,71.63,80.53,2
05/04/2022,Wednesday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/04/2022,Wednesday,9E 5446,JFK,749,828,0.0,0.0,71.63,80.53,0
05/04/2023,Thursday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
05/04/2023,Thursday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,0
05/04/2023,Thursday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
05/05/2018,Saturday,9E 4003,JFK,575,651,0.0,0.0,78.77,79.3,0
05/05/2018,Saturday,9E 4074,JFK,1030,1118,0.0,0.0,78.77,79.3,2
05/05/2018,Saturday,9E 4081,JFK,1290,1371,0.0,0.0,78.77,79.3,2
05/05/2019,Sunday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,2
05/05/2019,Sunday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/05/2019,Sunday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,0
05/05/2022,Thursday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,2
05/05/2022,Thursday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/05/2022,Thursday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/05/2023,Friday,9E 5224,JFK,839,920,36.0,0.0,75.19,84.11,1
05/05/2023,Friday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,2
05/05/2023,Friday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
05/06/2018,Sunday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/06/2018,Sunday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,2
05/06/2018,Sunday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/06/2019,Monday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,2
05/06/2019,Monday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/06/2019,Monday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,0
05/06/2022,Friday,9E 4730,JFK,910,985,21.0,0.0,71.63,80.53,1
05/06/2022,Friday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/06/2022,Friday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/06/2023,Saturday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,2
05/06/2023,Saturday,9E 5340,JFK,-70,12,0.0,0.0,75.19,84.11,0
05/06/2023,Saturday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,0
05/07/2018,Monday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/07/2018,Monday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,0
05/07/2018,Monday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/07/2019,Tuesday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,0
05/07/2019,Tuesday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/07/2019,Tuesday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,0
05/07/2022,Saturday,9E 4730,JFK,910,985,23.0,0.0,71.63,80.53,1
05/07/2022,Saturday,9E 4736,JFK,763,844,0.0,0.0,71.63,80.53,0
05/07/2022,Saturday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/07/2023,Sunday,9E 5224,JFK,839,920,0.0,0.0,75.19,84.11,0
05/07/2023,Sunday,9E 5340,JFK,-70,12,14.0,0.0,75.19,84.11,1
05/07/2023,Sunday,9E 5350,JFK,595,675,0.0,0.0,75.19,84.11,2
05/08/2018,Tuesday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/08/2018,Tuesday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,0
05/08/2018,Tuesday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/08/2019,Wednesday,9E 5157,JFK,1019,1109,112.0,0.0,79.79,80.93,1
05/08/2019,Wednesday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/08/2019,Wednesday,9E 5367,JFK,1325,1416,4.0,0.0,79.79,80.93,1
05/08/2022,Sunday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,2
05/08/2022,Sunday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,1
05/08/2022,Sunday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/08/2023,Monday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,0
05/08/2023,Monday,9E 5350,JFK,599,686,0.0,0.0,75.19,84.11,0
05/09/2018,Wednesday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/09/2018,Wednesday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,0
05/09/2018,Wednesday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/09/2019,Thursday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,0
05/09/2019,Thursday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/09/2019,Thursday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,1
05/09/2022,Monday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,2
05/09/2022,Monday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,1
05/09/2022,Monday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/09/2023,Tuesday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,2
05/09/2023,Tuesday,9E 5350,JFK,599,686,0.0,0.0,75.19,84.11,0
05/10/2018,Thursday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/10/2018,Thursday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,1
05/10/2018,Thursday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,1
05/10/2019,Friday,9E 5157,JFK,1019,1109,4.0,0.0,79.79,80.93,1
05/10/2019,Friday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/10/2019,Friday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,0
05/10/2022,Tuesday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,0
05/10/2022,Tuesday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/10/2022,Tuesday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/10/2023,Wednesday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,0
05/10/2023,Wednesday,9E 5350,JFK,599,686,0.0,0.0,75.19,84.11,2
05/11/2013,Saturday,9E 4176,JFK,1170,1270,0.0,0.0,77.31,80.27,2
05/11/2018,Friday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,2
05/11/2018,Friday,9E 4074,JFK,1029,1119,21.0,0.0,78.77,79.3,1
05/11/2018,Friday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/11/2019,Saturday,9E 5157,JFK,1019,1103,0.0,0.0,79.79,80.93,0
05/11/2019,Saturday,9E 5306,JFK,581,656,0.0,0.0,79.79,80.93,0
05/11/2019,Saturday,9E 5367,JFK,1325,1413,0.0,0.0,79.79,80.93,0
05/11/2022,Wednesday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,0
05/11/2022,Wednesday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/11/2022,Wednesday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/11/2023,Thursday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,0
05/11/2023,Thursday,9E 5350,JFK,599,686,0.0,0.0,75.19,84.11,0
05/12/2018,Saturday,9E 4003,JFK,575,651,0.0,0.0,78.77,79.3,0
05/12/2018,Saturday,9E 4074,JFK,1030,1118,0.0,0.0,78.77,79.3,0
05/12/2018,Saturday,9E 4081,JFK,1290,1371,0.0,0.0,78.77,79.3,1
05/12/2019,Sunday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,0
05/12/2019,Sunday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,2
05/12/2019,Sunday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,2
05/12/2022,Thursday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,0
05/12/2022,Thursday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/12/2022,Thursday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/12/2023,Friday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,0
05/12/2023,Friday,9E 5350,JFK,599,686,0.0,0.0,75.19,84.11,0
05/13/2018,Sunday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/13/2018,Sunday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,0
05/13/2018,Sunday,9E 4081,JFK,1290,1378,47.0,0.0,78.77,79.3,1
05/13/2019,Monday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,2
05/13/2019,Monday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/13/2019,Monday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,0
05/13/2022,Friday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,2
05/13/2022,Friday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,1
05/13/2022,Friday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/13/2023,Saturday,9E 4896,JFK,871,965,0.0,0.0,75.19,84.11,0
05/13/2023,Saturday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,2
05/13/2023,Saturday,9E 5350,JFK,599,686,151.0,0.0,75.19,84.11,1
05/14/2018,Monday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/14/2018,Monday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,0
05/14/2018,Monday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,2
05/14/2019,Tuesday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,0
05/14/2019,Tuesday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/14/2019,Tuesday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,0
05/14/2022,Saturday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,1
05/14/2022,Saturday,9E 4736,JFK,763,844,0.0,0.0,71.63,80.53,2
05/14/2022,Saturday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,0
05/14/2023,Sunday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,0
05/14/2023,Sunday,9E 5350,JFK,599,686,0.0,0.0,75.19,84.11,0
05/15/2018,Tuesday,9E 4003,JFK,575,656,0.0,3.0,78.77,79.3,1
05/15/2018,Tuesday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,2
05/15/2018,Tuesday,9E 4081,JFK,1290,1378,0.0,81.0,78.77,79.3,1
05/15/2019,Wednesday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,0
05/15/2019,Wednesday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/15/2019,Wednesday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,0
05/15/2022,Sunday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,1
05/15/2022,Sunday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,1
05/15/2022,Sunday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/15/2023,Monday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,0
05/15/2023,Monday,9E 5350,JFK,599,686,0.0,0.0,75.19,84.11,0
05/16/2018,Wednesday,9E 4003,JFK,575,656,0.0,0.0,78.77,79.3,0
05/16/2018,Wednesday,9E 4074,JFK,1029,1119,25.0,0.0,78.77,79.3,1
05/16/2018,Wednesday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/16/2019,Thursday,9E 5157,JFK,1019,1109,29.0,0.0,79.79,80.93,1
05/16/2019,Thursday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/16/2019,Thursday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,2
05/16/2022,Monday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,1
05/16/2022,Monday,9E 4953,JFK,1230,1316,0.0,0.0,71.63,80.53,2
05/16/2022,Monday,9E 5446,JFK,763,844,0.0,0.0,71.63,80.53,0
05/16/2023,Tuesday,9E 5340,JFK,-90,4,0.0,0.0,75.19,84.11,2
05/16/2023,Tuesday,9E 5350,JFK,599,686,0.0,0.0,75.19,84.11,2
05/17/2018,Thursday,9E 4003,JFK,575,656,25.0,0.0,78.77,79.3,1
05/17/2018,Thursday,9E 4074,JFK,1029,1119,0.0,0.0,78.77,79.3,1
05/17/2018,Thursday,9E 4081,JFK,1290,1378,0.0,0.0,78.77,79.3,0
05/17/2019,Friday,9E 5157,JFK,1019,1109,0.0,0.0,79.79,80.93,0
05/17/2019,Friday,9E 5306,JFK,581,658,0.0,0.0,79.79,80.93,0
05/17/2019,Friday,9E 5367,JFK,1325,1416,0.0,0.0,79.79,80.93,0
05/17/2022,Tuesday,9E 4730,JFK,910,985,0.0,0.0,71.63,80.53,0
